date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,state,statezip,country
02-05-2024,3223726,2,1.1,4411,4069,2.8,0,0,1,552,3859,1957,0,6284 Station Road,Indore,Madhya Pradesh,Madhya Pradesh 114770,India
02-05-2024,1676469,5,1.3,982,1038,2.2,1,3,3,696,286,1982,0,3495 Park Street,Bhopal,Madhya Pradesh,Madhya Pradesh 115279,India
02-05-2024,1192076,2,1.1,1235,3856,2.6,1,0,5,1235,0,2017,2005,5796 MG Road,Thane,Maharashtra,Maharashtra 116680,India
02-05-2024,4069619,5,1.1,2909,6804,2.5,0,1,1,2252,657,1992,1993,7814 MG Road,Thane,Maharashtra,Maharashtra 116680,India
02-05-2024,3764006,4,2.4,1911,7404,1.2,1,0,5,1796,115,1974,2018,6133 Park Street,Thane,Maharashtra,Maharashtra 116680,India
02-05-2024,3390055,1,2.9,1975,8996,2.9,0,2,5,1748,227,1989,2017,1161 Station Road,Jaipur,Rajasthan,Rajasthan 117583,India
02-05-2024,3797053,3,1.6,1617,3545,1.9,0,2,5,1532,85,1996,2005,1541 MG Road,Bhopal,Madhya Pradesh,Madhya Pradesh 115279,India
02-05-2024,1267349,1,1,2120,3896,2.2,0,3,2,2053,67,1956,2022,1208 Circular Road,Mumbai,Maharashtra,Maharashtra 113768,India
02-05-2024,1460059,2,1.1,4561,6385,2,1,3,1,562,3999,2002,2004,8281 Circular Road,Ludhiana,Punjab,Punjab 116492,India
02-05-2024,1280598,1,2.4,3280,3489,1.7,1,3,3,1054,2226,1987,2017,844 Station Road,Visakhapatnam,Andhra Pradesh,Andhra Pradesh 112459,India
02-05-2024,3907308,3,1.6,1129,4741,1.1,0,2,3,948,181,2007,0,7499 Main Road,Bhopal,Madhya Pradesh,Madhya Pradesh 115279,India
02-05-2024,902957,2,1.5,1361,4404,1.7,1,2,5,512,849,2007,0,923 Main Road,Thane,Maharashtra,Maharashtra 116680,India
02-05-2024,1070827,1,1.3,3903,8311,1.7,0,3,3,2969,934,2014,0,2811 Station Road,Patna,Bihar,Bihar 115249,India
02-05-2024,1867015,4,1.9,2869,4618,2.9,0,1,2,2359,510,2010,0,8827 Main Road,Lucknow,Uttar Pradesh,Uttar Pradesh 114317,India
02-05-2024,1446485,3,1,1759,4648,1.9,1,3,5,1344,415,2008,2016,9523 Station Road,Visakhapatnam,Andhra Pradesh,Andhra Pradesh 112459,India
02-05-2024,4553465,5,1.7,2664,4152,1.9,1,1,2,1358,1306,2006,0,3357 Main Road,Kanpur,Uttar Pradesh,Uttar Pradesh 119548,India
02-05-2024,2614628,4,1.6,3062,5944,1.1,0,2,5,762,2300,1951,0,7764 Circular Road,Kolkata,West Bengal,West Bengal 115749,India
02-05-2024,3905052,5,2.2,3084,1733,2.1,0,1,5,940,2144,1975,2000,7386 Circular Road,Hyderabad,Telangana,Telangana 118564,India
02-05-2024,3562336,5,1.7,3566,2126,2.4,0,3,2,1268,2298,2004,2017,1834 Circular Road,Patna,Bihar,Bihar 115249,India
02-05-2024,1819321,3,2.3,1823,8572,1.8,0,4,3,1470,353,2000,2017,2609 Station Road,Bangalore,Karnataka,Karnataka 119780,India
02-05-2024,4588467,1,2.6,1773,8241,1.6,1,4,2,1181,592,1987,1991,5547 Circular Road,Delhi,Delhi,Delhi 114299,India
02-05-2024,4724596,3,2.9,1715,2705,2.9,0,2,2,767,948,1982,0,8767 MG Road,Delhi,Delhi,Delhi 114299,India
02-05-2024,1448402,2,2.2,2376,8157,1.8,0,0,3,1099,1277,1989,2014,7663 Park Street,Kanpur,Uttar Pradesh,Uttar Pradesh 119548,India
02-05-2024,1448130,1,2.2,3389,4874,1.5,0,2,4,1110,2279,1971,0,981 Station Road,Kolkata,West Bengal,West Bengal 115749,India
02-05-2024,1586067,3,2.2,4870,6464,1.7,0,4,2,2310,2560,1972,0,9418 Park Street,Patna,Bihar,Bihar 115249,India
02-05-2024,1656422,3,3,4454,3921,1.8,0,2,3,3045,1409,1977,2006,1959 Main Road,Patna,Bihar,Bihar 115249,India
02-05-2024,1565801,1,1.3,2102,9039,2.3,0,0,2,715,1387,1979,1997,8576 Circular Road,Bhopal,Madhya Pradesh,Madhya Pradesh 115279,India
02-05-2024,4457690,4,1.7,4438,3625,2.3,1,1,2,1748,2690,1988,0,9290 MG Road,Ludhiana,Punjab,Punjab 116492,India
02-05-2024,1628771,2,1,756,3365,2.1,0,2,5,720,36,1981,1991,6673 Circular Road,Kanpur,Uttar Pradesh,Uttar Pradesh 119548,India
02-05-2024,2634591,5,2.2,2247,5528,1.9,1,1,3,974,1273,1997,0,2318 MG Road,Ahmedabad,Gujarat,Gujarat 118769,India
02-05-2024,3218308,4,2.7,1323,3096,1.6,1,3,3,573,750,2023,0,8420 Circular Road,Jaipur,Rajasthan,Rajasthan 117583,India
02-05-2024,3087543,1,2.9,709,4254,1,1,2,3,627,82,1978,0,6781 Circular Road,Hyderabad,Telangana,Telangana 118564,India
02-05-2024,1221909,3,1.2,2719,1577,2.7,0,0,3,2381,338,1973,0,8139 Circular Road,Lucknow,Uttar Pradesh,Uttar Pradesh 114317,India
02-05-2024,4815082,3,2.9,2256,8425,3,1,1,5,1019,1237,1976,0,6210 Main Road,Visakhapatnam,Andhra Pradesh,Andhra Pradesh 112459,India
02-05-2024,744058,5,2.1,3208,7639,1.3,1,3,5,1612,1596,2003,2013,1246 Station Road,Ahmedabad,Gujarat,Gujarat 118769,India
02-05-2024,3840934,5,1,3175,1290,2.7,1,2,1,2678,497,1951,0,4808 Park Street,Ghaziabad,Uttar Pradesh,Uttar Pradesh 116721,India
02-05-2024,1209186,1,2.4,894,4765,2.7,0,1,5,612,282,1997,0,1938 Park Street,Patna,Bihar,Bihar 115249,India
02-05-2024,1270786,3,2.7,911,8365,2.8,0,1,2,509,402,1964,2008,6663 Park Street,Ghaziabad,Uttar Pradesh,Uttar Pradesh 116721,India
02-05-2024,2691064,5,2,2676,8381,1.1,0,2,2,844,1832,2019,2010,1482 Circular Road,Bangalore,Karnataka,Karnataka 119780,India
02-05-2024,3727137,4,2.8,1720,1086,2.6,1,1,1,553,1167,1971,0,8106 Circular Road,Patna,Bihar,Bihar 115249,India
02-05-2024,1509780,3,2.8,4509,5958,1.9,1,1,2,2335,2174,2006,0,2489 Circular Road,Ludhiana,Punjab,Punjab 116492,India
02-05-2024,1109441,5,2.3,1127,5426,2,0,0,5,517,610,1954,2008,7013 Station Road,Kolkata,West Bengal,West Bengal 115749,India
02-05-2024,4283617,3,2.6,3399,2244,1.8,0,0,3,2310,1089,2003,0,9715 Park Street,Kanpur,Uttar Pradesh,Uttar Pradesh 119548,India
02-05-2024,1041615,5,1,4977,3976,2.5,0,1,3,1595,3382,2002,0,779 Circular Road,Kolkata,West Bengal,West Bengal 115749,India
02-05-2024,4711073,2,1.9,1947,2302,2.2,0,4,5,1402,545,2022,2015,1285 Park Street,Jaipur,Rajasthan,Rajasthan 117583,India
02-05-2024,3625833,2,2.9,1608,8538,1.9,0,3,4,1355,253,2002,0,6593 MG Road,Kolkata,West Bengal,West Bengal 115749,India
02-05-2024,3132130,4,1.5,4906,1050,2.1,1,4,3,2709,2197,2008,0,4458 Park Street,Thane,Maharashtra,Maharashtra 116680,India
02-05-2024,4595694,2,2.4,1093,6527,3,0,1,3,743,350,1969,0,2507 Circular Road,Mumbai,Maharashtra,Maharashtra 113768,India
02-05-2024,1283515,1,1.5,1166,8320,2.8,1,0,1,512,654,1994,2007,5797 MG Road,Patna,Bihar,Bihar 115249,India
02-05-2024,4706020,4,1,1560,1558,2.2,1,2,1,972,588,2008,2014,7969 MG Road,Jaipur,Rajasthan,Rajasthan 117583,India
02-05-2024,512762,5,1,1577,5953,2.3,1,2,3,786,791,2002,0,5626 Circular Road,Indore,Madhya Pradesh,Madhya Pradesh 114770,India
02-05-2024,4748889,4,1.9,3056,4924,2.5,0,3,1,2105,951,2006,2022,8788 Park Street,Bangalore,Karnataka,Karnataka 119780,India
02-05-2024,4376765,2,2.8,4018,3381,2.9,0,3,3,1913,2105,1996,0,1235 Station Road,Bhopal,Madhya Pradesh,Madhya Pradesh 115279,India
02-05-2024,2534419,3,2.5,3461,5997,2.5,0,2,1,3257,204,2005,2020,9030 Station Road,Bangalore,Karnataka,Karnataka 119780,India
02-05-2024,3042208,4,1.2,4009,6412,1.2,0,2,5,613,3396,1960,0,8116 Park Street,Pune,Maharashtra,Maharashtra 115059,India
02-05-2024,2749092,2,1.1,4725,7650,2.3,0,3,5,3159,1566,2013,0,3993 Station Road,Kanpur,Uttar Pradesh,Uttar Pradesh 119548,India
02-05-2024,1938054,2,2.3,2274,2290,1.8,0,0,4,937,1337,1971,1992,2150 Park Street,Thane,Maharashtra,Maharashtra 116680,India
02-05-2024,3249161,2,2,2610,9452,1.9,1,0,4,1877,733,1962,0,9197 Circular Road,Jaipur,Rajasthan,Rajasthan 117583,India
02-05-2024,1036259,5,3,3553,7922,2.5,0,3,2,1683,1870,1960,0,3923 Circular Road,Vadodara,Gujarat,Gujarat 114187,India
02-05-2024,2528216,3,2.9,2469,2683,1.4,1,2,4,2301,168,1951,0,5713 Station Road,Bangalore,Karnataka,Karnataka 119780,India
02-05-2024,813962,3,2.9,4365,2324,2.3,1,3,3,3784,581,2006,0,8669 Park Street,Thane,Maharashtra,Maharashtra 116680,India
02-05-2024,2301084,3,1.3,3741,5411,2.4,0,0,2,1681,2060,1986,2006,4172 MG Road,Vadodara,Gujarat,Gujarat 114187,India
02-05-2024,537264,5,1.5,1855,2946,2.7,1,3,2,1647,208,2018,2023,4166 Circular Road,Kolkata,West Bengal,West Bengal 115749,India
02-05-2024,3609682,5,2.9,4055,6418,1.4,1,2,3,1430,2625,1965,0,4372 Station Road,Hyderabad,Telangana,Telangana 118564,India
02-05-2024,584170,5,2.1,778,8113,2.7,1,0,3,609,169,2007,2007,2614 Circular Road,Visakhapatnam,Andhra Pradesh,Andhra Pradesh 112459,India
02-05-2024,4045212,5,1.7,1991,6858,1.4,0,1,4,1776,215,1955,0,1059 Main Road,Bangalore,Karnataka,Karnataka 119780,India
02-05-2024,3011052,5,2,762,6276,2.6,1,3,3,642,120,1962,1993,7698 MG Road,Ahmedabad,Gujarat,Gujarat 118769,India
02-05-2024,4497349,5,2.1,3520,3403,1,1,1,2,2382,1138,1955,2021,5475 Station Road,Chennai,Tamil Nadu,Tamil Nadu 119202,India
02-05-2024,4390435,4,2.4,3443,9720,2,0,0,5,1886,1557,1981,2007,9727 Circular Road,Kolkata,West Bengal,West Bengal 115749,India
02-05-2024,2260098,4,1.1,4540,9362,1.6,0,4,4,1919,2621,1990,0,3981 Station Road,Bangalore,Karnataka,Karnataka 119780,India
02-05-2024,4401420,1,2.3,3199,3431,2.7,0,2,2,2727,472,1988,2023,4242 MG Road,Thane,Maharashtra,Maharashtra 116680,India
02-05-2024,4311280,4,1.7,3744,7481,1.8,1,4,2,1045,2699,1993,2019,7766 MG Road,Bhopal,Madhya Pradesh,Madhya Pradesh 115279,India
02-05-2024,2525957,5,2.3,1497,6323,2.9,0,1,4,1305,192,2009,0,1611 Park Street,Bhopal,Madhya Pradesh,Madhya Pradesh 115279,India
02-05-2024,3204753,1,2.6,755,9224,2.6,0,0,1,575,180,1965,1996,1467 Main Road,Kanpur,Uttar Pradesh,Uttar Pradesh 119548,India
02-05-2024,3354202,4,2.6,2156,9532,2.8,1,1,1,1137,1019,1955,2008,9416 Main Road,Patna,Bihar,Bihar 115249,India
02-05-2024,1108047,3,1.5,4821,5532,2.5,0,0,2,1940,2881,1955,0,8720 Main Road,Kanpur,Uttar Pradesh,Uttar Pradesh 119548,India
02-05-2024,3080304,2,1.8,2938,9439,1.3,1,0,1,2572,366,1972,2003,5597 Station Road,Mumbai,Maharashtra,Maharashtra 113768,India
02-05-2024,1494298,4,2.2,2981,4933,2.2,1,0,4,573,2408,2008,0,9733 Main Road,Mumbai,Maharashtra,Maharashtra 113768,India
02-05-2024,2656496,2,2.1,4501,3816,1.8,0,3,3,4087,414,1996,0,4015 Park Street,Lucknow,Uttar Pradesh,Uttar Pradesh 114317,India
02-05-2024,4347077,5,2.9,4248,5165,1.6,0,0,1,3601,647,1979,0,6945 Park Street,Nagpur,Maharashtra,Maharashtra 118226,India
02-05-2024,3578411,4,1.2,894,4710,2.4,1,2,1,861,33,1980,0,9538 Main Road,Ghaziabad,Uttar Pradesh,Uttar Pradesh 116721,India
02-05-2024,2813340,2,1.1,739,1925,2.7,0,4,4,627,112,2015,2002,2726 Main Road,Ludhiana,Punjab,Punjab 116492,India
02-05-2024,1082829,4,1.5,1470,5706,1.1,0,3,5,1428,42,1983,0,4385 Park Street,Chennai,Tamil Nadu,Tamil Nadu 119202,India
02-05-2024,1296666,2,2.8,3425,6486,1.7,0,2,2,1679,1746,1993,2015,9861 Park Street,Ludhiana,Punjab,Punjab 116492,India
02-05-2024,4178566,5,1.8,1546,5095,2.4,0,2,3,1360,186,2012,0,5724 MG Road,Bhopal,Madhya Pradesh,Madhya Pradesh 115279,India
02-05-2024,4408683,1,1.7,2672,5913,2.3,0,1,4,1039,1633,1978,0,3556 Station Road,Chennai,Tamil Nadu,Tamil Nadu 119202,India
02-05-2024,1771847,2,2.1,784,7558,1.3,0,4,3,634,150,1956,0,9096 MG Road,Hyderabad,Telangana,Telangana 118564,India
02-05-2024,2423704,3,1.4,1480,8738,1.2,0,4,2,1197,283,1999,0,9192 MG Road,Pune,Maharashtra,Maharashtra 115059,India
02-05-2024,3784137,5,3,779,7454,2.8,1,2,1,575,204,1973,0,7140 Station Road,Delhi,Delhi,Delhi 114299,India
02-05-2024,4475699,4,2,4075,8586,2.9,0,3,5,3492,583,2012,2008,4880 Park Street,Mumbai,Maharashtra,Maharashtra 113768,India
02-05-2024,4075421,4,2.5,4252,3607,2.4,1,4,5,2885,1367,1972,0,7423 MG Road,Lucknow,Uttar Pradesh,Uttar Pradesh 114317,India
02-05-2024,927560,3,2.2,3250,1248,2.7,1,2,5,517,2733,1999,1995,6389 MG Road,Lucknow,Uttar Pradesh,Uttar Pradesh 114317,India
02-05-2024,3531114,3,1.7,4519,5120,2.4,1,3,1,3985,534,1955,2003,5757 MG Road,Pune,Maharashtra,Maharashtra 115059,India
02-05-2024,4423451,2,2.4,4771,7002,1.7,1,0,5,4056,715,1985,2014,2343 Station Road,Pune,Maharashtra,Maharashtra 115059,India
02-05-2024,4718025,1,1.2,3083,6203,2.2,1,4,3,623,2460,2020,0,8817 Main Road,Visakhapatnam,Andhra Pradesh,Andhra Pradesh 112459,India
02-05-2024,1796533,2,1.5,2356,2464,1.5,0,1,1,1161,1195,1963,1990,4802 MG Road,Delhi,Delhi,Delhi 114299,India
02-05-2024,879838,2,1.4,2679,3719,2.2,1,3,4,851,1828,1984,2013,7975 Station Road,Ghaziabad,Uttar Pradesh,Uttar Pradesh 116721,India
02-05-2024,2528046,4,1.3,1097,8337,1.6,0,4,4,1029,68,2009,0,638 Main Road,Ahmedabad,Gujarat,Gujarat 118769,India
02-05-2024,4316506,5,2,1938,8073,2.1,1,1,3,889,1049,1958,1990,1205 Main Road,Nagpur,Maharashtra,Maharashtra 118226,India
02-05-2024,1068894,5,2.9,673,5947,2.1,1,4,1,671,2,1994,2022,9088 Circular Road,Mumbai,Maharashtra,Maharashtra 113768,India
02-05-2024,2951571,5,2.7,4976,8579,2.9,1,3,4,2225,2751,1971,2017,268 Station Road,Delhi,Delhi,Delhi 114299,India
02-05-2024,2026843,1,1.1,4933,3657,2,0,3,3,887,4046,1975,0,7766 MG Road,Lucknow,Uttar Pradesh,Uttar Pradesh 114317,India
02-05-2024,2510313,3,2.9,4838,6315,2.9,1,2,1,3950,888,1994,0,2122 Station Road,Ahmedabad,Gujarat,Gujarat 118769,India
02-05-2024,4494738,1,2.2,842,9048,1,1,2,2,501,341,1978,2008,3740 Circular Road,Chennai,Tamil Nadu,Tamil Nadu 119202,India
02-05-2024,797300,5,2.3,3217,4491,3,0,1,5,3166,51,1955,1997,6765 Main Road,Kanpur,Uttar Pradesh,Uttar Pradesh 119548,India
02-05-2024,1818964,5,2.7,2570,1729,1.1,1,3,4,2308,262,1987,0,9483 Station Road,Lucknow,Uttar Pradesh,Uttar Pradesh 114317,India
02-05-2024,4449982,2,1.4,2421,6194,2.1,0,4,2,2127,294,1981,2000,7710 MG Road,Vadodara,Gujarat,Gujarat 114187,India
02-05-2024,4910558,2,1.3,793,9093,1.8,1,4,2,588,205,1961,0,9640 Park Street,Jaipur,Rajasthan,Rajasthan 117583,India
02-05-2024,2834565,1,2.3,4961,2527,1.2,0,0,2,4257,704,2023,1998,2948 Park Street,Pune,Maharashtra,Maharashtra 115059,India
02-05-2024,4095748,1,2.5,794,8916,2.2,0,0,2,537,257,2006,0,193 Station Road,Pune,Maharashtra,Maharashtra 115059,India
02-05-2024,1144916,1,2.3,4710,5446,2,1,2,2,2406,2304,1990,0,8265 Park Street,Kanpur,Uttar Pradesh,Uttar Pradesh 119548,India
02-05-2024,522701,4,1.9,696,3750,2.2,1,0,4,677,19,1996,2022,8843 Station Road,Thane,Maharashtra,Maharashtra 116680,India
02-05-2024,4190815,1,2.8,3679,7842,3,1,0,5,2902,777,2012,1997,2942 Main Road,Chennai,Tamil Nadu,Tamil Nadu 119202,India
02-05-2024,3886616,4,2.1,3692,4269,2.6,0,3,4,2452,1240,1982,2002,4513 Circular Road,Thane,Maharashtra,Maharashtra 116680,India
02-05-2024,1355622,1,1.9,4692,1645,2.6,0,2,4,1280,3412,1951,0,2265 Circular Road,Nagpur,Maharashtra,Maharashtra 118226,India
02-05-2024,2206079,5,1.8,3803,6443,2.6,1,4,2,1181,2622,1978,1996,683 Circular Road,Hyderabad,Telangana,Telangana 118564,India
02-05-2024,1586680,5,1.8,3468,5490,2.4,1,0,1,2536,932,1997,0,9639 Circular Road,Ahmedabad,Gujarat,Gujarat 118769,India
02-05-2024,935943,2,2.6,4215,9401,2.3,1,1,5,1047,3168,1991,0,5534 Station Road,Bangalore,Karnataka,Karnataka 119780,India
02-05-2024,846883,5,2.8,798,4687,2.3,1,1,1,697,101,1964,2014,7807 MG Road,Thane,Maharashtra,Maharashtra 116680,India
02-05-2024,3570982,4,1.9,3086,7100,2.8,1,1,4,2610,476,1987,2007,3755 Circular Road,Bangalore,Karnataka,Karnataka 119780,India
02-05-2024,4364368,4,2.2,3560,3176,2.9,1,4,5,2252,1308,1999,0,1427 Main Road,Ahmedabad,Gujarat,Gujarat 118769,India
02-05-2024,1755270,5,1.3,2089,2917,1.9,0,1,1,1220,869,2006,2021,3341 Main Road,Jaipur,Rajasthan,Rajasthan 117583,India
02-05-2024,1569367,4,2.1,4111,8594,2.9,0,0,4,3097,1014,2016,1994,5790 MG Road,Thane,Maharashtra,Maharashtra 116680,India
02-05-2024,1964674,4,1.1,695,6000,2.4,1,2,5,543,152,1969,1990,6190 Main Road,Chennai,Tamil Nadu,Tamil Nadu 119202,India
02-05-2024,4527595,1,1.7,4062,8651,1.1,0,0,3,3158,904,2016,2020,8611 MG Road,Mumbai,Maharashtra,Maharashtra 113768,India
02-05-2024,2066882,3,1.5,4678,9433,2,0,1,2,3201,1477,1975,2022,8484 Park Street,Hyderabad,Telangana,Telangana 118564,India
02-05-2024,4374610,4,2.3,1171,2240,1.2,0,0,2,1001,170,1963,0,8465 MG Road,Ghaziabad,Uttar Pradesh,Uttar Pradesh 116721,India
02-05-2024,3879967,1,1.9,3566,5121,2.6,0,3,4,2062,1504,1958,2021,6879 Park Street,Chennai,Tamil Nadu,Tamil Nadu 119202,India
02-05-2024,4112843,5,1.8,2675,9960,1.6,1,3,3,1962,713,1954,1996,6450 Main Road,Bangalore,Karnataka,Karnataka 119780,India
02-05-2024,3032894,4,2.4,1649,6694,1.7,0,4,1,1524,125,2021,0,4709 Main Road,Patna,Bihar,Bihar 115249,India
02-05-2024,3076844,1,2.2,4609,1473,1.7,1,1,4,2488,2121,1959,0,6627 Main Road,Chennai,Tamil Nadu,Tamil Nadu 119202,India
02-05-2024,4185667,1,2,2805,8014,2.4,0,1,5,1616,1189,2019,0,8018 Park Street,Ludhiana,Punjab,Punjab 116492,India
02-05-2024,1371658,1,2.9,1642,1147,1.7,1,0,4,1080,562,1970,0,4066 Circular Road,Ghaziabad,Uttar Pradesh,Uttar Pradesh 116721,India
02-05-2024,4851060,3,2.7,859,9186,2.9,1,2,2,540,319,1976,0,413 Circular Road,Bhopal,Madhya Pradesh,Madhya Pradesh 115279,India
02-05-2024,4185838,4,1.8,2737,3417,1.6,0,4,3,1181,1556,2004,1992,6735 Circular Road,Lucknow,Uttar Pradesh,Uttar Pradesh 114317,India
02-05-2024,1956781,4,2.7,3830,1975,2.9,1,4,4,3344,486,1973,1997,9613 Park Street,Bhopal,Madhya Pradesh,Madhya Pradesh 115279,India
02-05-2024,4197206,4,2.9,2730,6246,1.2,0,0,5,1697,1033,2016,2019,1180 MG Road,Kolkata,West Bengal,West Bengal 115749,India
02-05-2024,4610373,2,2.8,2906,8389,2.1,1,3,5,751,2155,2019,2017,2247 Park Street,Chennai,Tamil Nadu,Tamil Nadu 119202,India
02-05-2024,4203002,5,2,3185,1987,1.2,0,4,5,551,2634,2004,2016,8141 Park Street,Ahmedabad,Gujarat,Gujarat 118769,India
02-05-2024,4384123,5,2.1,4836,2344,1.1,0,4,1,2438,2398,2019,0,1855 Station Road,Bangalore,Karnataka,Karnataka 119780,India
02-05-2024,2019757,4,2.4,4668,7000,2.3,0,0,5,2445,2223,2023,2015,7367 Main Road,Bangalore,Karnataka,Karnataka 119780,India
02-05-2024,642375,5,1.7,3722,4349,2.2,1,2,3,1152,2570,2021,0,7817 Station Road,Hyderabad,Telangana,Telangana 118564,India
02-05-2024,2356660,5,2,4917,3158,1.4,0,0,5,1149,3768,2019,1996,609 MG Road,Ghaziabad,Uttar Pradesh,Uttar Pradesh 116721,India
02-05-2024,1222771,2,2.5,1748,9788,2.1,0,0,3,1650,98,1988,1995,5408 Station Road,Hyderabad,Telangana,Telangana 118564,India
02-05-2024,880964,5,2.9,4990,6373,2,1,2,4,4051,939,1989,0,7630 Main Road,Pune,Maharashtra,Maharashtra 115059,India
02-05-2024,3528482,5,2.6,1349,5482,2.9,1,2,2,614,735,2004,2001,8859 Station Road,Kolkata,West Bengal,West Bengal 115749,India
02-05-2024,1976057,3,1.9,4276,9936,1.1,0,0,1,2475,1801,1971,2017,2132 Park Street,Bangalore,Karnataka,Karnataka 119780,India
02-05-2024,2741560,1,2.2,1329,5292,1.5,0,3,3,1113,216,2015,0,9296 Park Street,Lucknow,Uttar Pradesh,Uttar Pradesh 114317,India
02-05-2024,1612807,3,1.7,1754,4178,1.3,1,4,2,874,880,2018,0,9446 MG Road,Ahmedabad,Gujarat,Gujarat 118769,India
02-05-2024,3453350,1,1.2,3775,5479,2.5,1,1,2,674,3101,2007,0,6822 MG Road,Mumbai,Maharashtra,Maharashtra 113768,India
02-05-2024,3795101,3,1.4,910,4013,1.4,0,0,1,704,206,1971,0,5627 Station Road,Mumbai,Maharashtra,Maharashtra 113768,India
02-05-2024,4636472,1,1.3,1018,7267,2.2,0,2,2,955,63,1991,0,9813 Main Road,Bangalore,Karnataka,Karnataka 119780,India
02-05-2024,804133,3,1.6,2737,6088,2.4,1,3,4,1105,1632,1953,0,9781 Park Street,Hyderabad,Telangana,Telangana 118564,India
02-05-2024,903522,3,2.4,2141,7026,2.6,1,1,5,1382,759,1973,2020,9129 MG Road,Ahmedabad,Gujarat,Gujarat 118769,India
02-05-2024,2853072,5,1.2,3822,2215,1.4,0,0,2,2774,1048,1984,0,3774 Station Road,Kolkata,West Bengal,West Bengal 115749,India
02-05-2024,4831795,1,1.1,803,5482,2,1,3,2,643,160,2009,0,5071 Park Street,Kolkata,West Bengal,West Bengal 115749,India
02-05-2024,3072808,5,1.4,3494,1925,1.7,0,2,2,831,2663,1994,0,4880 MG Road,Vadodara,Gujarat,Gujarat 114187,India
02-05-2024,4800551,4,2.2,1030,7343,2.3,0,3,3,899,131,2020,0,515 Station Road,Ludhiana,Punjab,Punjab 116492,India
02-05-2024,1711075,3,1.1,832,6321,1.5,0,0,5,609,223,2023,2018,3379 Park Street,Thane,Maharashtra,Maharashtra 116680,India
02-05-2024,2249103,1,2.8,1948,4141,1.7,0,3,4,1850,98,2017,2014,7003 Main Road,Kanpur,Uttar Pradesh,Uttar Pradesh 119548,India
02-05-2024,556174,5,2.7,2405,5728,2.1,0,2,1,1785,620,1978,0,4188 MG Road,Indore,Madhya Pradesh,Madhya Pradesh 114770,India
02-05-2024,4027308,2,2.6,4640,3711,2,0,0,1,1477,3163,1997,2023,6083 Main Road,Thane,Maharashtra,Maharashtra 116680,India
02-05-2024,3632454,1,2.7,525,7162,1.7,1,3,5,511,14,2014,2019,6589 MG Road,Chennai,Tamil Nadu,Tamil Nadu 119202,India
02-05-2024,3966792,4,2.5,2274,5010,3,0,1,4,1670,604,2010,2007,4267 MG Road,Ludhiana,Punjab,Punjab 116492,India
02-05-2024,974899,2,1.6,4076,2978,2.5,0,0,4,697,3379,2007,2023,4946 MG Road,Pune,Maharashtra,Maharashtra 115059,India
02-05-2024,1898141,2,1.8,4448,1629,1.5,1,3,1,2674,1774,2006,0,7302 Park Street,Bhopal,Madhya Pradesh,Madhya Pradesh 115279,India
02-05-2024,3590964,3,2.9,4296,8806,3,1,0,3,1019,3277,1982,2014,4781 Circular Road,Pune,Maharashtra,Maharashtra 115059,India
02-05-2024,2784040,3,1.9,1150,2507,1.6,0,2,2,552,598,2003,2008,6506 Station Road,Indore,Madhya Pradesh,Madhya Pradesh 114770,India
02-05-2024,1299795,3,2.2,2472,3645,1,1,0,5,1335,1137,1960,0,6495 MG Road,Thane,Maharashtra,Maharashtra 116680,India
02-05-2024,4145775,4,1.7,2255,8544,1.6,0,1,4,716,1539,1961,2004,9579 Station Road,Ahmedabad,Gujarat,Gujarat 118769,India
02-05-2024,4696422,5,2.8,2783,2376,2.2,0,3,2,1878,905,1964,2002,8534 Circular Road,Jaipur,Rajasthan,Rajasthan 117583,India
02-05-2024,1039453,3,2.6,3442,1935,1.5,0,1,2,3188,254,1992,2019,4975 Circular Road,Vadodara,Gujarat,Gujarat 114187,India
02-05-2024,4650897,1,2.4,1360,2368,2.5,1,2,1,1192,168,1967,0,1153 MG Road,Patna,Bihar,Bihar 115249,India
02-05-2024,1468293,1,2.7,707,7464,2.5,0,4,1,618,89,2018,2020,3211 Park Street,Vadodara,Gujarat,Gujarat 114187,India
02-05-2024,1112612,1,1.2,4291,6547,2.4,1,3,3,2884,1407,1994,0,4138 MG Road,Mumbai,Maharashtra,Maharashtra 113768,India
02-05-2024,4668732,5,2.3,2482,5672,2.7,1,1,3,846,1636,1955,0,9567 Main Road,Visakhapatnam,Andhra Pradesh,Andhra Pradesh 112459,India
02-05-2024,4417509,4,1.8,1352,7920,2.4,1,4,5,1082,270,1952,1990,4851 Station Road,Lucknow,Uttar Pradesh,Uttar Pradesh 114317,India
02-05-2024,1607237,2,1.7,4952,1301,2.4,0,0,5,2134,2818,1955,0,375 Park Street,Ludhiana,Punjab,Punjab 116492,India
02-05-2024,850965,4,1.8,2702,3195,2.4,1,1,3,2664,38,2021,2018,2249 Main Road,Lucknow,Uttar Pradesh,Uttar Pradesh 114317,India
02-05-2024,3553182,2,1.6,3154,6055,2.2,1,4,2,2163,991,2008,0,8277 Park Street,Vadodara,Gujarat,Gujarat 114187,India
02-05-2024,2414094,3,2.3,2374,4721,1.1,0,2,3,2185,189,1977,1997,4601 Circular Road,Ahmedabad,Gujarat,Gujarat 118769,India
